track_spotify_id,artist_name,title,keywords,normalized_keywords
5SIoLK4aqXc2UzNrhVHwtp,Adolescent's Orquesta,Virgen,"['love', 'innocence', 'romance', 'purity', 'devotion', 'latin', 'salsa', 'orchestra', 'dance', 'passion', 'emotional', 'rhythm', 'melody', 'heartfelt', 'nostalgia', 'warmth', 'celebration', 'smooth', 'uplifting', 'intimacy', 'classic', 'vibrant', 'expressive', 'sentimental', 'joyful']","['romance', 'vibrant', 'devotion', 'purity', 'joy', 'salsa', 'dance', 'passion', 'nostalgia', 'sentimental', 'classic', 'latin', 'cold', 'expressive', 'smooth', 'melody', 'orchestra', 'sensual', 'love', 'uplift', 'heartfelt', 'emotion', 'rhythm', 'innocent', 'celebration']"
5SMdW9cbM4wTMMPI8Ck08a,Fito y Fitipaldis,Me equivocaría otra vez,"['regret', 'reflection', 'heartache', 'introspection', 'melancholy', 'rock', 'ballad', 'emotional', 'nostalgia', 'love', 'mistakes', 'forgiveness', 'longing', 'acoustic', 'sentimental', 'storytelling', 'passion', 'sorrow', 'remorse', 'vulnerability', 'guitar', 'slow tempo', 'soulful', 'confession', 'yearning']","['mood', 'guitar', 'regret', 'acoustic', 'narrative', 'mistakes', 'reflection', 'nostalgia', 'passion', 'guilt', 'sentimental', 'rock', 'desire', 'ballad', 'confession', 'introspection', 'heart', 'tempo', 'sorrow', 'soul', 'love', 'vulnerable', 'emotion']"
5SxqIG4rs9hxt0FO8gX5ig,Tranzas,Un nuevo amor,"['new love', 'romance', 'hope', 'fresh start', 'emotion', 'latin music', 'dance rhythm', 'passion', 'joyful', 'uplifting', 'relationship', 'heartfelt', 'melody', 'warmth', 'connection', 'sentiment', 'affection', 'optimism', 'intimacy', 'celebration', 'vibrant', 'rhythmic', 'expressive', 'love story', 'feel-good']","['romance', 'love story', 'vibrant', 'rhythm', 'affection', 'hope', 'joy', 'feel-good', 'passion', 'latin', 'relationship', 'fresh', 'cold', 'expressive', 'melody', 'connection', 'sensual', 'uplift', 'new love', 'optimism', 'heartfelt', 'emotion', 'sentiment', 'celebration']"
5TFD2bmFKGhoCRbX61nXY5,Bad Bunny,NUEVAYoL,"['urban nightlife', 'party', 'energy', 'celebration', 'dance', 'reggaeton', 'trap', 'Latin rhythm', 'club vibe', 'youth culture', 'street style', 'bold', 'confident', 'rhythmic', 'vibrant', 'modern', 'dynamic', 'expressive', 'beat-driven', 'festive', 'urban slang', 'night out', 'summer', 'freestyle', 'attitude']","['vibrant', 'club', 'reggae', 'bold', 'beat', 'nightlife', 'summer', 'confident', 'energy', 'freestyle', 'dance', 'teen', 'festive', 'attitude', 'latin', 'modern', 'dynamic', 'expressive', 'street', 'latin urban', 'celebration', 'party', 'rhythm', 'trap']"
5TgD3Wh5ZUZnUU4tmVvJbx,The Weather Girls,It's Raining Men,"['celebration', 'empowerment', 'fun', 'party', 'joy', 'dance', 'disco', 'upbeat', 'energetic', 'love', 'romance', 'flirtation', 'freedom', 'confidence', 'nightlife', 'excitement', 'bold', 'cheerful', 'catchy', 'festive', 'rhythm', 'vibrant', 'uplifting', 'club', 'enthusiasm']","['romance', 'mood', 'vibrant', 'club', 'bold', 'nightlife', 'joy', 'fun', 'confident', 'energy', 'dance', 'festive', 'flirty', 'upbeat', 'freedom', 'disco', 'empowerment', 'love', 'uplift', 'catchy', 'party', 'rhythm', 'exciting', 'celebration']"
5TmZYdHW6HJ9gt7Aokuql5,Sebastian Yatra,SUTRA,"['romantic', 'passionate', 'sensual', 'intimate', 'emotional', 'latin pop', 'dance rhythm', 'love story', 'nightlife', 'desire', 'melodic', 'smooth vocals', 'rhythmic beat', 'modern', 'warmth', 'connection', 'flirtation', 'energy', 'youthful', 'expressive', 'vibrant', 'heartfelt', 'dynamic', 'seductive', 'uplifting']","['romance', 'love story', 'vibrant', 'nightlife', 'vocals', 'energy', 'youthful', 'passion', 'seduction', 'flirty', 'desire', 'pop', 'modern', 'cold', 'dynamic', 'expressive', 'melody', 'connection', 'sensual', 'uplift', 'heartfelt', 'emotion', 'rhythm']"
5V3mdRI2yQxbSsJGDPc5lD,System Of A Down,Chop Suey!,"['intense', 'angry', 'chaotic', 'emotional', 'urgent', 'metal', 'alternative', 'rock', 'heavy', 'dynamic', 'distorted guitars', 'fast tempo', 'aggressive vocals', 'conflict', 'frustration', 'disillusionment', 'internal struggle', 'dark themes', 'energy', 'raw', 'powerful', 'expressive', 'rebellious', 'complex rhythms', 'dramatic']","['distorted', 'metal', 'rhythm', 'heavy', 'chaos', 'anger', 'drama', 'vocals', 'energy', 'alternative', 'frustration', 'rebellion', 'struggle', 'rock', 'intense', 'dark', 'dynamic', 'expressive', 'disillusionment', 'tempo', 'raw', 'urgent', 'emotion', 'conflict']"
5VtkNbvBSlTe5eUhCqjOqK,La Oreja de Van Gogh,Deseos de Cosas Imposibles,"['longing', 'desire', 'impossibility', 'hope', 'yearning', 'romantic', 'melancholic', 'dreamlike', 'emotional', 'introspective', 'pop', 'ballad', 'sentimental', 'soft', 'nostalgic', 'love', 'heartache', 'reflection', 'wishful thinking', 'vulnerability', 'slow tempo', 'expressive', 'passion', 'gentle', 'poetic']","['wishful thinking', 'romance', 'melancholic', 'impossibility', 'hope', 'reflection', 'nostalgia', 'soft', 'passion', 'sentimental', 'desire', 'ballad', 'introspection', 'pop', 'poetic', 'heart', 'expressive', 'tempo', 'love', 'vulnerable', 'emotion', 'dream', 'gentle']"
5VxN9olLbR0yyewEYRsCoN,Kevin McHale,Dance Monkey - X Factor Recording,"['dance', 'energy', 'performance', 'pop', 'fun', 'upbeat', 'rhythm', 'vocals', 'stage', 'competition', 'youth', 'entertainment', 'showcase', 'melody', 'catchy', 'movement', 'audience', 'expression', 'beat', 'dynamic', 'vibrant', 'talent', 'music', 'live', 'exciting']","['vibrant', 'beat', 'showcase', 'movement', 'music', 'vocals', 'fun', 'energy', 'dance', 'teen', 'upbeat', 'skill', 'live', 'challenge', 'pop', 'equality', 'dynamic', 'performance', 'melody', 'stage', 'catchy', 'audience', 'rhythm', 'exciting']"
5WLtenwEwifJHYTUw514RH,Sam Smith,I'm Not The Only One,"['heartbreak', 'infidelity', 'sadness', 'betrayal', 'loneliness', 'soulful', 'ballad', 'emotional', 'love', 'relationship', 'vulnerability', 'regret', 'pain', 'melancholy', 'introspection', 'slow tempo', 'pop', 'contemporary', 'vocals', 'yearning', 'trust issues', 'confession', 'romantic', 'sincerity', 'reflection']","['trust', 'mood', 'romance', 'infidelity', 'betrayal', 'solitude', 'regret', 'breakup', 'vocals', 'reflection', 'desire', 'ballad', 'confession', 'introspection', 'pop', 'sincere', 'relationship', 'contemporary', 'hurt', 'tempo', 'soul', 'love', 'sadness', 'vulnerable', 'emotion']"
5X0RiIUdstCpbMRUfEQze9,The Covers Duo,Snow Fairy (Fairy Tail),"['magic', 'winter', 'fantasy', 'whimsy', 'hope', 'acoustic', 'soft vocals', 'melodic', 'uplifting', 'gentle', 'dreamlike', 'serene', 'emotional', 'lighthearted', 'peaceful', 'storytelling', 'nature', 'imagination', 'fairy tale', 'inspirational', 'calm', 'warmth', 'delicate', 'ethereal', 'joy']","['imagination', 'spring', 'hope', 'joy', 'acoustic', 'vocals', 'narrative', 'fantasy', 'calm', 'delicate', 'whimsy', 'serene', 'cold', 'ethereal', 'fairy tale', 'peace', 'melody', 'inspiration', 'uplift', 'nature', 'emotion', 'magic', 'dream', 'lighthearted', 'gentle']"
5YzA563GXTuwQaRq24z1k5,Yandel,Como Antes (feat. Wisin),"['nostalgia', 'regret', 'love', 'relationship', 'longing', 'reggaeton', 'urban', 'dance', 'romantic', 'passion', 'rhythm', 'melody', 'party', 'emotion', 'beat', 'duet', 'sensual', 'memory', 'connection', 'groove', 'energy', 'youth', 'intimacy', 'sentiment', 'vibe']","['romance', 'sentiment', 'reggae', 'beat', 'regret', 'energy', 'nostalgia', 'dance', 'passion', 'teen', 'vibe', 'desire', 'groove', 'duet', 'relationship', 'memory', 'melody', 'connection', 'sensual', 'city', 'love', 'party', 'emotion', 'rhythm']"
5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,"['bittersweet', 'love', 'longing', 'intimacy', 'vulnerability', 'indie', 'soulful', 'melancholy', 'emotional', 'acoustic', 'romantic', 'reflective', 'heartfelt', 'soft', 'poetic', 'warm', 'slow tempo', 'passion', 'yearning', 'tenderness', 'expressive', 'moody', 'nostalgic', 'deep', 'sensual']","['mood', 'romance', 'moody', 'acoustic', 'reflection', 'nostalgia', 'soft', 'passion', 'bitterness', 'desire', 'deep', 'poetic', 'cold', 'expressive', 'tempo', 'indie', 'sensual', 'soul', 'love', 'vulnerable', 'tender', 'heartfelt', 'emotion']"
5Z9KJZvQzH6PFmb8SNkxuk,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),"['confidence', 'success', 'defiance', 'celebration', 'ambition', 'hip hop', 'trap beat', 'braggadocio', 'triumph', 'resilience', 'boldness', 'swagger', 'party vibe', 'competition', 'self-empowerment', 'urban', 'energy', 'victory', 'assertiveness', 'youth culture', 'rhythmic', 'modern', 'dynamic', 'attitude', 'street style']","['triumph', 'bold', 'swagger', 'success', 'braggadocio', 'confident', 'energy', 'teen', 'attitude', 'defiance', 'assertive', 'challenge', 'modern', 'rap', 'dynamic', 'empowerment', 'city', 'street', 'celebration', 'ambition', 'party', 'rhythm', 'resilience', 'trap']"
5ZLUm9eab8y3tqQ1OhQSHI,Lady Gaga,Abracadabra,"['magic', 'mystery', 'seduction', 'illusion', 'enchantment', 'pop', 'dance', 'electronic', 'fantasy', 'performance', 'theatrical', 'glamour', 'energy', 'romance', 'nightlife', 'spellbinding', 'captivation', 'bold', 'expressive', 'dramatic', 'vibrant', 'rhythmic', 'sensual', 'charismatic', 'dynamic']","['romance', 'vibrant', 'mystery', 'bold', 'devotion', 'nightlife', 'electro', 'captivation', 'theatrical', 'drama', 'enchanted', 'fantasy', 'energy', 'dance', 'seduction', 'spellbinding', 'pop', 'dynamic', 'expressive', 'performance', 'illusion', 'sensual', 'glamour', 'magic', 'rhythm']"
5ZUMpknVgeBGSA2EenHY0f,The Covers Duo,Pray (Gintama),"['hope', 'faith', 'reflection', 'serenity', 'yearning', 'acoustic', 'melancholy', 'introspective', 'soft vocals', 'emotional', 'spiritual', 'calm', 'gentle', 'ballad', 'contemplative', 'uplifting', 'peaceful', 'longing', 'minimalist', 'heartfelt', 'quiet', 'meditative', 'sincere', 'warm', 'soothing']","['mood', 'minimalist', 'meditative', 'hope', 'acoustic', 'serenity', 'vocals', 'reflection', 'calm', 'faith', 'desire', 'ballad', 'introspection', 'sincere', 'serene', 'cold', 'spiritual', 'loud', 'peace', 'contemplation', 'uplift', 'heartfelt', 'emotion', 'gentle']"
5ZdQbGkkIPcqlXIp83CCH2,Nicki Minaj,Roman In Moscow,"['dark', 'intense', 'aggressive', 'conflicted', 'powerful', 'rap', 'trap', 'hard-hitting', 'urban', 'street', 'confession', 'anger', 'dominance', 'struggle', 'raw', 'bold', 'provocative', 'emotional', 'night', 'gritty', 'fast-paced', 'confrontational', 'dramatic', 'edgy', 'expressive']","['hard-hitting', 'gritty', 'bold', 'heavy', 'violent', 'anger', 'drama', 'struggle', 'intense', 'dark', 'night', 'edgy', 'confession', 'confrontation', 'rap', 'engaging', 'expressive', 'tempo', 'raw', 'dominant', 'city', 'street', 'emotion', 'conflict', 'trap']"
5aCWQczUqiGCw3cvNp5OV0,Sofía Reyes,Mal de Amores,"['heartbreak', 'love pain', 'emotional', 'relationship', 'sorrow', 'latin pop', 'romantic', 'passion', 'melancholy', 'regret', 'danceable', 'rhythmic', 'vocals', 'intense', 'yearning', 'desire', 'conflict', 'loss', 'sentiment', 'vulnerability', 'modern', 'expressive', 'dramatic', 'beat-driven', 'sensual']","['romance', 'mood', 'rhythm', 'beat', 'conflict', 'regret', 'breakup', 'drama', 'vocals', 'dance', 'passion', 'desire', 'intense', 'pop', 'modern', 'relationship', 'expressive', 'hurt', 'sorrow', 'sensual', 'loss', 'vulnerable', 'emotion', 'sentiment']"
5aZ8rf2aPfZrnRWLA7bByo,Big One,Pa´Que Te Acuerdes | CROSSOVER #8,"['nostalgia', 'memory', 'regret', 'longing', 'reflection', 'urban', 'latin pop', 'crossover', 'melancholy', 'romantic', 'danceable', 'emotional', 'modern', 'rhythmic', 'youthful', 'love', 'heartbreak', 'passion', 'beat-driven', 'catchy', 'energetic', 'contemporary', 'vibrant', 'expressive', 'sentimental']","['mood', 'romance', 'vibrant', 'beat', 'regret', 'breakup', 'energy', 'reflection', 'nostalgia', 'dance', 'youthful', 'passion', 'sentimental', 'desire', 'pop', 'modern', 'memory', 'contemporary', 'expressive', 'crossover', 'city', 'love', 'catchy', 'emotion', 'rhythm']"
5av0fJkTpmJtdgHVqR1YPb,Michael Mk.,Stolen Dance,"['dance', 'rhythm', 'groove', 'movement', 'energy', 'electronic', 'indie', 'chill', 'beat', 'melody', 'nightlife', 'party', 'club', 'vibe', 'bass', 'tempo', 'fun', 'freedom', 'connection', 'escape', 'youth', 'celebration', 'music', 'flow', 'joy']","['club', 'beat', 'escape', 'nightlife', 'movement', 'electro', 'joy', 'flow', 'music', 'chill', 'fun', 'energy', 'bass', 'dance', 'teen', 'vibe', 'groove', 'freedom', 'tempo', 'melody', 'indie', 'connection', 'party', 'rhythm', 'celebration']"
5b00r2xveYfVIOExZJJ395,Cristian Castro,Lloviendo Estrellas,"['romantic', 'dreamy', 'emotional', 'hopeful', 'melancholic', 'ballad', 'love', 'night', 'stars', 'rain', 'longing', 'passion', 'sentimental', 'soft', 'melody', 'introspective', 'yearning', 'heartfelt', 'slow tempo', 'nostalgic', 'poetic', 'tender', 'atmospheric', 'warm', 'reflective']","['romance', 'melancholic', 'hope', 'atmosphere', 'reflection', 'nostalgia', 'passion', 'soft', 'sentimental', 'desire', 'night', 'ballad', 'introspection', 'poetic', 'stars', 'cold', 'tempo', 'melody', 'love', 'tender', 'heartfelt', 'emotion', 'dream', 'rain']"
5cF0dROlMOK5uNZtivgu50,Charlie Puth,Attention,"['desire', 'obsession', 'jealousy', 'relationship', 'attention', 'pop', 'catchy', 'upbeat', 'emotional', 'heartbreak', 'infatuation', 'love', 'conflict', 'yearning', 'danceable', 'modern', 'youthful', 'expressive', 'vulnerability', 'tension', 'romantic', 'melodic', 'energetic', 'contemporary', 'passion']","['romance', 'breakup', 'energy', 'dance', 'youthful', 'passion', 'attention', 'desire', 'upbeat', 'tension', 'pop', 'obsession', 'modern', 'relationship', 'contemporary', 'expressive', 'melody', 'jealousy', 'love', 'catchy', 'vulnerable', 'emotion', 'conflict']"
5czkBkWogUvTf2jleGyHaQ,Carlos Vives,Carito,"['love', 'nostalgia', 'romance', 'passion', 'memory', 'latin pop', 'tropical rhythm', 'danceable', 'uplifting', 'emotional', 'storytelling', 'warmth', 'joyful', 'celebration', 'acoustic guitar', 'festive', 'heartfelt', 'melodic', 'rhythmic', 'vibrant', 'sentimental', 'summer vibe', 'intimate', 'hopeful', 'connection']","['romance', 'vibrant', 'guitar', 'summer', 'joy', 'hope', 'narrative', 'nostalgia', 'passion', 'dance', 'festive', 'sentimental', 'pop', 'memory', 'tropical', 'cold', 'melody', 'connection', 'sensual', 'love', 'uplift', 'heartfelt', 'emotion', 'rhythm', 'celebration']"
5dD3r0wTYL1dMKSdZIdA6E,System Of A Down,Attack,"['aggression', 'conflict', 'intensity', 'rebellion', 'chaos', 'metal', 'hard rock', 'fast tempo', 'distorted guitars', 'powerful vocals', 'political', 'anger', 'frustration', 'energy', 'dark', 'raw emotion', 'confrontation', 'loud', 'dynamic', 'edgy', 'provocative', 'urgent', 'heavy drums', 'forceful', 'explosive']","['distorted', 'metal', 'violent', 'chaos', 'feeling', 'anger', 'forceful', 'vocals', 'energy', 'intensity', 'rebellion', 'frustration', 'rock', 'dark', 'edgy', 'explosive', 'confrontation', 'dynamic', 'engaging', 'drums', 'loud', 'tempo', 'political', 'urgent', 'conflict']"
5dPy3sVgBlE7HSbI3n6LOp,Antonio Cartagena,Ni Siquiera,"['regret', 'heartbreak', 'loss', 'longing', 'sadness', 'latin', 'romantic', 'emotional', 'slow tempo', 'melancholy', 'passion', 'nostalgia', 'love song', 'introspective', 'acoustic', 'sentimental', 'vulnerable', 'yearning', 'reflective', 'soft vocals', 'pain', 'despair', 'relationship', 'sorrow', 'mourning']","['romance', 'mood', 'despair', 'regret', 'breakup', 'acoustic', 'vocals', 'reflection', 'grief', 'nostalgia', 'passion', 'sentimental', 'desire', 'latin', 'introspection', 'relationship', 'hurt', 'tempo', 'sorrow', 'love', 'loss', 'sadness', 'vulnerable', 'emotion']"
5dQMp7Eu0KQnCsX2PJpO3U,Cinescore,Her - The Moon Song - Cover Version,"['love', 'intimacy', 'romance', 'melancholy', 'nostalgia', 'soft vocals', 'acoustic', 'minimalist', 'emotional', 'dreamy', 'gentle', 'reflective', 'tender', 'slow tempo', 'heartfelt', 'sentimental', 'piano', 'melody', 'vulnerability', 'atmospheric', 'love story', 'quiet', 'warm', 'expressive', 'poignant']","['romance', 'mood', 'love story', 'minimalist', 'piano', 'acoustic', 'atmosphere', 'vocals', 'reflection', 'poignant', 'nostalgia', 'sentimental', 'cold', 'expressive', 'loud', 'tempo', 'melody', 'sensual', 'love', 'tender', 'vulnerable', 'heartfelt', 'emotion', 'dream', 'gentle']"
5dTHtzHFPyi8TlTtzoz1J9,My Chemical Romance,Helena,"['grief', 'loss', 'mourning', 'darkness', 'emotional', 'alternative rock', 'emo', 'intense', 'melancholy', 'dramatic', 'heartbreak', 'pain', 'sadness', 'gothic', 'raw', 'powerful', 'nostalgic', 'anguish', 'reflection', 'despair', 'youth', 'rebellion', 'energy', 'expressive', 'passion']","['mood', 'despair', 'heavy', 'breakup', 'drama', 'energy', 'grief', 'anguish', 'reflection', 'nostalgia', 'teen', 'rebellion', 'passion', 'rock', 'intense', 'dark', 'emo', 'gothic', 'expressive', 'hurt', 'raw', 'loss', 'sadness', 'emotion']"
5eWgDlp3k6Tb5RD8690s6I,Maroon 5,Sugar,"['love', 'sweetness', 'romance', 'desire', 'affection', 'pop', 'upbeat', 'dance', 'catchy', 'feel-good', 'relationship', 'flirtation', 'joy', 'energy', 'party', 'happiness', 'attraction', 'fun', 'youthful', 'melody', 'rhythm', 'summer', 'vibrant', 'cheerful', 'lighthearted']","['attraction', 'romance', 'mood', 'vibrant', 'affection', 'summer', 'joy', 'fun', 'energy', 'feel-good', 'dance', 'youthful', 'flirty', 'desire', 'upbeat', 'pop', 'relationship', 'melody', 'happiness', 'love', 'catchy', 'party', 'flavor', 'rhythm', 'lighthearted']"
5eqiMMbaeUZ32Q7sS00H35,Nicki Minaj,Anaconda,"['confidence', 'empowerment', 'boldness', 'sensuality', 'playfulness', 'hip hop', 'trap beat', 'dance', 'club anthem', 'provocative', 'sexuality', 'attitude', 'energy', 'rhythm', 'swagger', 'party', 'fun', 'assertiveness', 'female empowerment', 'bold lyrics', 'urban', 'vibrant', 'catchy', 'dynamic', 'expressive']","['vibrant', 'bold', 'swagger', 'fun', 'confident', 'energy', 'dance', 'attitude', 'assertive', 'rap', 'playful', 'engaging', 'dynamic', 'expressive', 'sensual', 'empowerment', 'city', 'catchy', 'party', 'anthem', 'lgbtq+', 'rhythm', 'trap']"
5ggaZr7UwWBLvFT3DBpS0i,Morat,Di Que No Te Vas - Versión Acústica,"['heartbreak', 'longing', 'acoustic', 'emotional', 'intimate', 'love', 'sadness', 'guitar', 'melancholy', 'reflection', 'romantic', 'soft', 'nostalgia', 'vulnerability', 'yearning', 'slow tempo', 'sentimental', 'stripped down', 'expressive', 'warmth', 'storytelling', 'mood', 'quiet', 'personal', 'raw']","['stripped down', 'mood', 'romance', 'guitar', 'breakup', 'acoustic', 'narrative', 'reflection', 'nostalgia', 'soft', 'sentimental', 'desire', 'cold', 'expressive', 'loud', 'tempo', 'raw', 'sensual', 'love', 'personal', 'sadness', 'vulnerable', 'emotion']"
5hQLwbieHDjkACZPnXgfG5,La Oreja de Van Gogh,Más,"['love', 'longing', 'emotion', 'passion', 'yearning', 'pop', 'romantic', 'melancholy', 'sentimental', 'soft', 'acoustic', 'introspective', 'heartfelt', 'nostalgia', 'hope', 'relationship', 'vocal', 'melody', 'expressive', 'warm', 'gentle', 'lyrical', 'ballad', 'dreamy', 'reflective']","['romance', 'mood', 'hope', 'acoustic', 'lyrical', 'reflection', 'nostalgia', 'passion', 'soft', 'sentimental', 'desire', 'ballad', 'introspection', 'pop', 'relationship', 'cold', 'expressive', 'melody', 'love', 'heartfelt', 'emotion', 'vocal', 'dream', 'gentle']"
5iT2rAshXtpzTaGlrSuBZW,La Oreja de Van Gogh,Loa Loa,"['love', 'nostalgia', 'romance', 'melancholy', 'reflection', 'pop', 'ballad', 'emotional', 'sentimental', 'heartbreak', 'introspection', 'soft vocals', 'acoustic', 'storytelling', 'yearning', 'memory', 'relationship', 'hope', 'longing', 'warmth', 'gentle', 'melody', 'poetic', 'dreamy', 'passion']","['romance', 'mood', 'hope', 'breakup', 'acoustic', 'vocals', 'narrative', 'reflection', 'nostalgia', 'passion', 'sentimental', 'desire', 'ballad', 'introspection', 'pop', 'poetic', 'memory', 'relationship', 'cold', 'melody', 'love', 'emotion', 'dream', 'gentle']"
5iZxLtBUcoQPXSO2iDERp1,Residente,La Cátedra,"['intellectual', 'critique', 'social commentary', 'political', 'thought-provoking', 'urban', 'Latin hip hop', 'lyrical', 'activism', 'revolutionary', 'cultural', 'conscious', 'rhythmic', 'poetic', 'expressive', 'intense', 'reflective', 'bold', 'dynamic', 'emotional', 'storytelling', 'protest', 'identity', 'power', 'resistance']","['intellectual', 'conscious', 'bold', 'social', 'critique', 'culture', 'thought-provoking', 'lyrical', 'revolutionary', 'narrative', 'reflection', 'protest', 'intense', 'identity', 'poetic', 'resistance', 'rap', 'dynamic', 'expressive', 'power', 'political', 'city', 'emotion', 'rhythm']"
5ildQOEKmJuWGl2vRkFdYc,ROSALÍA,DESPECHÁ,"['empowerment', 'freedom', 'heartbreak', 'confidence', 'rebellion', 'dance', 'urban', 'Latin', 'party', 'celebration', 'energy', 'passion', 'attitude', 'rhythm', 'nightlife', 'independence', 'sassy', 'bold', 'fun', 'release', 'movement', 'vibrant', 'emotion', 'strength', 'self-love']","['vibrant', 'bold', 'nightlife', 'movement', 'independent', 'breakup', 'fun', 'confident', 'energy', 'dance', 'passion', 'rebellion', 'attitude', 'latin', 'freedom', 'strong', 'sass', 'empowerment', 'city', 'party', 'emotion', 'rhythm', 'release', 'self-care', 'celebration']"
5jE48hhRu8E6zBDPRSkEq7,Meghan Trainor,All About That Bass,"['body positivity', 'self confidence', 'empowerment', 'fun', 'celebration', 'pop', 'upbeat', 'dance', 'retro', 'catchy', 'cheerful', 'bold', 'inclusive', 'self love', 'party', 'rhythmic', 'youthful', 'energetic', 'feel good', 'vibrant', 'playful', 'summer', 'bright', 'motivational', 'lighthearted']","['mood', 'vibrant', 'bold', 'motivation', 'inclusion', 'summer', 'fun', 'confident', 'energy', 'feel-good', 'dance', 'youthful', 'upbeat', 'retro', 'pop', 'lighthearted', 'playful', 'positivity', 'empowerment', 'catchy', 'party', 'rhythm', 'light', 'self-care', 'celebration']"
5kIcrM3QVD4BQPFMszQnU1,Jesse & Joy,¡Corre!,"['heartbreak', 'urgency', 'emotional pain', 'letting go', 'regret', 'pop', 'latin', 'ballad', 'melancholy', 'love lost', 'relationship', 'breakup', 'sadness', 'vulnerability', 'passion', 'intensity', 'sorrow', 'reflection', 'yearning', 'moving on', 'slow tempo', 'expressive vocals', 'acoustic elements', 'emotive', 'sentimental']","['mood', 'regret', 'breakup', 'acoustic', 'vocals', 'reflection', 'intensity', 'passion', 'urgency', 'sentimental', 'letting go', 'desire', 'ballad', 'latin', 'lost love', 'pop', 'emotive', 'relationship', 'tempo', 'sorrow', 'moving on', 'sadness', 'vulnerable', 'emotion']"
5l78yq6ssxPNvl6ybtCAQA,The Covers Duo,Again (FMA),"['nostalgia', 'reflection', 'hope', 'resilience', 'longing', 'acoustic', 'melancholy', 'soft vocals', 'emotional', 'introspective', 'ballad', 'gentle', 'piano', 'sentimental', 'yearning', 'love', 'memory', 'slow tempo', 'warmth', 'soothing', 'melodic', 'heartfelt', 'calm', 'dreamy', 'peaceful']","['mood', 'piano', 'hope', 'acoustic', 'vocals', 'reflection', 'calm', 'nostalgia', 'sentimental', 'desire', 'ballad', 'introspection', 'memory', 'serene', 'cold', 'tempo', 'peace', 'melody', 'love', 'heartfelt', 'emotion', 'dream', 'resilience', 'gentle']"
5lLONnpzBMG2uuaIWGHjS5,La Oreja de Van Gogh,Otra Vez Me Has Sacado a Bailar,"['dance', 'romance', 'nostalgia', 'joy', 'reunion', 'pop', 'melodic', 'upbeat', 'love story', 'emotional', 'rhythm', 'celebration', 'nightlife', 'partner', 'movement', 'connection', 'sentiment', 'energy', 'party', 'warmth', 'flirtation', 'happiness', 'music', 'intimacy', 'fun']","['romance', 'love story', 'rhythm', 'nightlife', 'movement', 'joy', 'music', 'fun', 'energy', 'dance', 'nostalgia', 'flirty', 'upbeat', 'reunion', 'pop', 'partner', 'cold', 'melody', 'connection', 'happiness', 'sensual', 'party', 'emotion', 'sentiment', 'celebration']"
5lOK3NCvbvgK6cohyTTQ4Z,Meghan Trainor,No Good For You,"['heartbreak', 'self-respect', 'empowerment', 'breakup', 'independence', 'pop', 'catchy', 'upbeat', 'relationship', 'confidence', 'emotional', 'assertive', 'female perspective', 'love', 'moving on', 'vulnerability', 'strength', 'modern', 'youthful', 'danceable', 'melodic', 'personal growth', 'resilience', 'honesty', 'reflection']","['growth', 'independent', 'breakup', 'respect', 'confident', 'reflection', 'youthful', 'dance', 'upbeat', 'assertive', 'honesty', 'pop', 'modern', 'relationship', 'female perspective', 'strong', 'melody', 'moving on', 'empowerment', 'love', 'catchy', 'vulnerable', 'emotion', 'resilience']"
5lnsCyEKWofnC00U4Ax0ti,Rihanna,Bitch Better Have My Money,"['empowerment', 'assertiveness', 'revenge', 'confidence', 'demanding', 'hip hop', 'trap', 'bold', 'aggressive', 'attitude', 'money', 'wealth', 'confrontation', 'strength', 'defiance', 'urban', 'rhythmic', 'intense', 'assertive vocals', 'brash', 'dominance', 'streetwise', 'luxury', 'control', 'provocative']","['bold', 'violent', 'revenge', 'brash', 'confident', 'attitude', 'intense', 'defiance', 'assertive', 'confrontation', 'money', 'rap', 'engaging', 'strong', 'luxury', 'control', 'dominant', 'empowerment', 'city', 'street', 'demanding', 'rhythm', 'trap']"
5nq1uTNIR1cBR72T87viS0,BTS,Go Go,"['youth', 'fun', 'energy', 'rebellion', 'carefree', 'pop', 'dance', 'party', 'urban', 'vibrant', 'rhythmic', 'celebration', 'freedom', 'friendship', 'nightlife', 'bold', 'dynamic', 'expressive', 'modern', 'upbeat', 'cheerful', 'playful', 'lively', 'confidence', 'movement']","['mood', 'vibrant', 'bold', 'nightlife', 'care', 'movement', 'fun', 'confident', 'energy', 'teen', 'dance', 'rebellion', 'friends', 'upbeat', 'pop', 'modern', 'lively', 'playful', 'dynamic', 'freedom', 'expressive', 'city', 'party', 'rhythm', 'celebration']"
5omgFpiMt1CGHjQGfkwzvz,Jarabe De Palo,Agua,"['water', 'life', 'flow', 'nature', 'refreshing', 'latin rock', 'acoustic', 'melancholy', 'hope', 'emotion', 'rhythm', 'guitar', 'warmth', 'sunlight', 'journey', 'reflection', 'passion', 'movement', 'energy', 'vitality', 'earth', 'purity', 'serenity', 'introspection', 'connection']","['refreshing', 'mood', 'guitar', 'movement', 'purity', 'hope', 'acoustic', 'flow', 'serenity', 'water', 'energy', 'reflection', 'passion', 'earth', 'journey', 'introspection', 'vitality', 'life', 'cold', 'sun', 'connection', 'nature', 'emotion', 'rhythm', 'latin rock']"
